,u,i,ts,label,idx
77862,800,5163,55977.0,0.0,6131
77863,5086,31,55978.0,0.0,4831
77864,2916,15145,55979.0,0.0,92
77865,800,14067,55980.0,0.0,3108
77866,5086,9371,55980.0,0.0,5216
77867,459,731,55981.0,0.0,6350
77868,10681,9186,55981.0,0.0,1309
77869,506,13089,55981.0,0.0,561
77870,585,13339,55983.0,0.0,169
77871,370,11830,55983.0,0.0,2108
77872,9129,11801,55985.0,0.0,743
77873,3776,5163,55986.0,0.0,769
77874,551,844,55987.0,0.0,5743
77875,10681,137,55987.0,0.0,4376
77876,1170,2638,55987.0,0.0,7085
77877,506,6333,55988.0,0.0,545
77878,510,5232,55988.0,0.0,4384
77879,2107,14278,55988.0,0.0,753
77880,9129,3954,55988.0,0.0,7088
77881,2916,6986,55988.0,0.0,1879
77882,10399,11105,55989.0,0.0,1624
77883,1240,6759,55989.0,0.0,5589
77884,10681,6759,55990.0,0.0,170
77885,5302,5138,55991.0,0.0,7099
77886,9129,9779,55991.0,0.0,3786
77887,1266,6030,55991.0,0.0,1366
77888,506,14026,55992.0,0.0,561
77889,12603,12989,55992.0,0.0,485
77890,13518,7310,55992.0,0.0,4409
77891,9129,8263,55992.0,0.0,7088
77892,389,2638,55992.0,0.0,4840
77893,2916,14648,55992.0,0.0,3133
77894,12345,13458,55992.0,0.0,7101
77895,506,13251,55994.0,0.0,2549
77896,506,12447,55994.0,0.0,561
77897,12603,983,55994.0,0.0,485
77898,4362,12338,55994.0,0.0,3027
77899,506,12447,55994.0,0.0,3439
77900,9129,14371,55994.0,0.0,743
77901,506,10083,55995.0,0.0,2549
77902,13372,4926,55995.0,0.0,6820
77903,9129,3927,55995.0,0.0,4249
77904,2107,7460,55995.0,0.0,528
77905,13744,5367,55995.0,0.0,2918
77906,14446,14433,55996.0,0.0,2554
77907,9382,12332,55997.0,0.0,3785
77908,3576,15100,55997.0,0.0,505
77909,2916,15548,55997.0,0.0,98
77910,506,15465,55997.0,0.0,2548
77911,459,6691,55998.0,0.0,6664
77912,1266,268,55998.0,0.0,1366
77913,2916,15145,55999.0,0.0,2043
77914,10862,5138,55999.0,0.0,6616
77915,459,5389,56000.0,0.0,4500
77916,2916,15145,56000.0,0.0,2540
77917,1046,5163,56001.0,0.0,776
77918,3548,3201,56002.0,0.0,4762
77919,7568,15180,56002.0,0.0,562
77920,2107,5252,56002.0,0.0,528
77921,1240,3930,56002.0,0.0,5589
77922,9129,14278,56003.0,0.0,3786
77923,2107,10083,56003.0,0.0,4386
77924,3789,5367,56004.0,0.0,741
77925,800,6030,56004.0,0.0,4371
77926,551,4000,56004.0,0.0,5743
77927,2916,9400,56004.0,0.0,821
77928,9129,13935,56005.0,0.0,4249
77929,10399,9874,56005.0,0.0,1624
77930,14506,6679,56005.0,0.0,4951
77931,2393,13458,56006.0,0.0,2973
77932,13296,14461,56006.0,0.0,2365
77933,9129,8988,56006.0,0.0,3786
77934,800,5163,56006.0,0.0,241
77935,2916,5560,56006.0,0.0,5523
77936,506,5054,56007.0,0.0,674
77937,9129,11801,56007.0,0.0,4249
77938,9129,14109,56007.0,0.0,743
77939,11336,13339,56008.0,0.0,2660
77940,2107,6353,56009.0,0.0,528
77941,9129,11830,56010.0,0.0,4249
77942,2107,4524,56010.0,0.0,528
77943,2916,5560,56010.0,0.0,5305
77944,14446,12856,56011.0,0.0,2554
77945,506,12856,56011.0,0.0,1081
77946,9129,78,56011.0,0.0,3786
77947,4362,5205,56012.0,0.0,4255
77948,6080,12873,56013.0,0.0,2175
77949,1547,12915,56013.0,0.0,2317
77950,582,6592,56013.0,0.0,598
77951,9129,11909,56013.0,0.0,3786
77952,578,4374,56013.0,0.0,4246
77953,9129,5665,56014.0,0.0,743
77954,9129,9421,56014.0,0.0,6912
77955,4391,9809,56014.0,0.0,3961
77956,2099,14807,56014.0,0.0,4502
77957,3548,12654,56014.0,0.0,5956
77958,459,8830,56015.0,0.0,4758
77959,7249,7249,56016.0,0.0,3494
77960,9019,12235,56016.0,0.0,2761
77961,1046,4845,56017.0,0.0,828
77962,1449,9371,56017.0,0.0,2164
77963,7833,2276,56017.0,0.0,1137
77964,9129,5560,56017.0,0.0,3786
77965,9129,7696,56018.0,0.0,3786
77966,1670,4966,56018.0,0.0,2222
77967,506,10536,56018.0,0.0,2548
77968,9129,12523,56018.0,0.0,743
77969,2107,5782,56018.0,0.0,4427
77970,2107,2971,56019.0,0.0,4377
77971,2107,7179,56019.0,0.0,4386
77972,2916,15465,56019.0,0.0,1879
77973,10347,7599,56020.0,0.0,5895
77974,582,5413,56020.0,0.0,599
77975,459,31,56020.0,0.0,4500
77976,3548,14265,56020.0,0.0,5954
77977,459,9454,56020.0,0.0,4500
77978,10681,2184,56021.0,0.0,1309
77979,5086,6691,56021.0,0.0,2239
77980,9129,10794,56021.0,0.0,4249
77981,4362,11607,56021.0,0.0,7087
77982,174,12235,56021.0,0.0,3525
77983,6547,6759,56021.0,0.0,3782
77984,365,14461,56022.0,0.0,6638
77985,995,9966,56022.0,0.0,534
77986,8450,7713,56023.0,0.0,2166
77987,2107,11903,56023.0,0.0,531
77988,3789,12604,56024.0,0.0,262
77989,13744,6759,56024.0,0.0,6609
77990,2916,4475,56024.0,0.0,3121
77991,617,630,56026.0,0.0,4959
77992,10681,2184,56026.0,0.0,1308
77993,800,13790,56026.0,0.0,788
77994,4362,12291,56027.0,0.0,3027
77995,7833,2276,56028.0,0.0,5028
77996,11336,1124,56030.0,0.0,2660
77997,9129,8263,56030.0,0.0,4249
77998,2916,2612,56030.0,0.0,3125
77999,2107,12592,56030.0,0.0,753
78000,3789,10365,56030.0,0.0,262
78001,2099,662,56030.0,0.0,2338
78002,10681,11173,56030.0,0.0,1309
78003,2916,14255,56030.0,0.0,5309
78004,10308,9101,56030.0,0.0,6232
78005,3380,3431,56032.0,0.0,2206
78006,9129,8263,56032.0,0.0,743
78007,9129,13312,56032.0,0.0,743
78008,1266,8363,56032.0,0.0,2009
78009,995,8376,56032.0,0.0,6699
78010,13273,13790,56032.0,0.0,268
78011,995,12831,56033.0,0.0,6699
78012,2107,1384,56033.0,0.0,4377
78013,2725,12511,56035.0,0.0,5831
78014,2107,7482,56035.0,0.0,528
78015,9129,1409,56035.0,0.0,4249
78016,4362,14295,56035.0,0.0,7087
78017,800,5048,56035.0,0.0,4371
78018,506,1333,56036.0,0.0,2548
78019,5086,3930,56036.0,0.0,4831
78020,9129,2127,56036.0,0.0,4249
78021,2916,13839,56036.0,0.0,91
78022,9129,10572,56037.0,0.0,743
78023,10681,64,56038.0,0.0,1309
78024,459,9371,56039.0,0.0,4500
78025,2393,14433,56040.0,0.0,761
78026,459,3746,56041.0,0.0,4500
78027,9129,14278,56041.0,0.0,7088
78028,10681,6759,56041.0,0.0,1309
78029,9129,537,56041.0,0.0,4249
78030,7833,2276,56042.0,0.0,4591
78031,9129,13312,56042.0,0.0,6912
78032,11698,12604,56043.0,0.0,6234
78033,2099,13881,56044.0,0.0,4439
78034,506,14026,56044.0,0.0,545
78035,3789,11288,56044.0,0.0,3568
78036,9129,537,56044.0,0.0,743
78037,1046,6293,56044.0,0.0,2725
78038,9129,1397,56045.0,0.0,7088
78039,9129,4486,56045.0,0.0,743
78040,4362,3910,56046.0,0.0,7087
78041,2107,11903,56046.0,0.0,753
78042,459,14114,56046.0,0.0,4758
78043,506,12447,56047.0,0.0,545
78044,9129,4486,56047.0,0.0,6912
78045,3239,4664,56048.0,0.0,1094
78046,10681,7713,56048.0,0.0,170
78047,9129,13120,56049.0,0.0,743
78048,9129,7482,56049.0,0.0,4249
78049,11840,6271,56049.0,0.0,1159
78050,995,1470,56049.0,0.0,6699
78051,459,4815,56050.0,0.0,4500
78052,6080,3431,56050.0,0.0,6884
78053,1670,4966,56050.0,0.0,6174
78054,459,3015,56050.0,0.0,4500
78055,800,2638,56051.0,0.0,4371
78056,4148,15567,56051.0,0.0,6512
78057,9129,8263,56051.0,0.0,3786
78058,2107,8492,56051.0,0.0,4386
78059,2099,15230,56051.0,0.0,4439
78060,9129,10794,56051.0,0.0,3786
78061,3776,12710,56051.0,0.0,769
78062,2916,10572,56052.0,0.0,821
78063,5086,15436,56052.0,0.0,5216
78064,8760,6759,56053.0,0.0,5
78065,5584,15489,56053.0,0.0,6546
78066,9129,8075,56054.0,0.0,4249
78067,9129,15236,56055.0,0.0,743
78068,2099,4475,56055.0,0.0,2338
78069,9382,4577,56056.0,0.0,6966
78070,2916,13861,56056.0,0.0,821
78071,9129,6352,56056.0,0.0,737
78072,1046,12710,56057.0,0.0,830
78073,8372,9454,56058.0,0.0,884
78074,10681,8372,56059.0,0.0,1308
78075,370,11288,56059.0,0.0,2108
78076,9129,4486,56059.0,0.0,4249
78077,506,12804,56059.0,0.0,1252
78078,2916,8539,56059.0,0.0,7144
78079,11748,8240,56060.0,0.0,6075
78080,459,5367,56060.0,0.0,4758
78081,10681,2220,56060.0,0.0,1309
78082,7833,2276,56061.0,0.0,1139
78083,1257,5138,56061.0,0.0,2875
78084,7236,7236,56062.0,0.0,5433
78085,9129,10403,56063.0,0.0,4249
78086,5086,6759,56063.0,0.0,2239
78087,1046,12710,56064.0,0.0,826
78088,9129,8263,56064.0,0.0,747
78089,10681,3756,56064.0,0.0,1308
78090,7236,7236,56065.0,0.0,3264
78091,1046,12710,56065.0,0.0,827
78092,9129,8263,56067.0,0.0,748
78093,459,270,56068.0,0.0,4500
78094,9129,13894,56068.0,0.0,743
78095,1046,12710,56071.0,0.0,4457
78096,1046,12710,56071.0,0.0,828
78097,3198,12332,56073.0,0.0,535
78098,3789,14099,56073.0,0.0,3568
78099,1046,12710,56073.0,0.0,1635
78100,9129,1272,56073.0,0.0,3786
78101,5213,14263,56073.0,0.0,6971
78102,459,7048,56073.0,0.0,6350
78103,9129,10449,56074.0,0.0,743
78104,6080,7519,56074.0,0.0,2175
78105,155,1716,56074.0,0.0,3420
78106,1046,12710,56074.0,0.0,2778
78107,2107,7242,56074.0,0.0,528
78108,5086,5182,56075.0,0.0,5216
78109,1046,6293,56076.0,0.0,4457
78110,459,5428,56077.0,0.0,4500
78111,11336,688,56077.0,0.0,3579
78112,8036,2342,56077.0,0.0,962
78113,800,13735,56079.0,0.0,788
78114,1046,6293,56079.0,0.0,176
78115,2107,8240,56080.0,0.0,528
78116,9129,9882,56080.0,0.0,3786
78117,11258,12511,56081.0,0.0,1785
78118,2099,2777,56081.0,0.0,4439
78119,9129,9559,56081.0,0.0,3786
78120,582,15471,56081.0,0.0,598
78121,582,15471,56081.0,0.0,4996
78122,506,15567,56083.0,0.0,1081
78123,296,14902,56083.0,0.0,7
78124,506,13496,56084.0,0.0,674
78125,1046,6293,56084.0,0.0,827
78126,3789,15436,56084.0,0.0,262
78127,1046,12710,56084.0,0.0,176
78128,404,8811,56085.0,0.0,2204
78129,995,10725,56085.0,0.0,534
78130,506,8727,56086.0,0.0,3448
78131,2107,5571,56086.0,0.0,528
78132,506,13735,56087.0,0.0,674
78133,10681,898,56087.0,0.0,1308
78134,128,11552,56087.0,0.0,1641
78135,9129,8815,56087.0,0.0,7088
78136,9129,4254,56087.0,0.0,3786
78137,9129,964,56088.0,0.0,4249
78138,7833,2276,56088.0,0.0,4584
78139,12643,11898,56089.0,0.0,2210
78140,1325,1325,56089.0,0.0,5090
78141,1046,12710,56089.0,0.0,2725
78142,2109,4992,56089.0,0.0,1882
78143,506,12447,56090.0,0.0,3448
78144,578,5070,56090.0,0.0,4246
78145,3829,3431,56090.0,0.0,5062
78146,9429,11931,56090.0,0.0,1993
78147,72,13124,56091.0,0.0,4196
78148,2916,14255,56091.0,0.0,2561
78149,9129,15209,56091.0,0.0,4249
78150,582,15471,56092.0,0.0,4995
78151,10681,924,56092.0,0.0,1309
78152,459,5528,56092.0,0.0,4500
78153,2099,15180,56092.0,0.0,2338
78154,9129,1272,56093.0,0.0,4249
78155,2393,12856,56093.0,0.0,2973
78156,1046,12710,56094.0,0.0,776
78157,4362,12189,56094.0,0.0,7087
78158,10681,9371,56094.0,0.0,1308
78159,9129,7133,56094.0,0.0,3786
78160,13639,15567,56095.0,0.0,4112
78161,10681,5367,56095.0,0.0,170
78162,9129,9014,56096.0,0.0,3786
78163,12500,6968,56097.0,0.0,5213
78164,9129,1898,56097.0,0.0,4249
78165,582,15471,56097.0,0.0,4275
78166,8036,2342,56097.0,0.0,4686
78167,1547,3859,56097.0,0.0,2317
78168,2099,6030,56098.0,0.0,4439
78169,2916,5560,56098.0,0.0,3373
78170,1547,7721,56098.0,0.0,2316
78171,5278,5278,56098.0,0.0,6541
78172,7202,14441,56099.0,0.0,1895
78173,506,14278,56099.0,0.0,6527
78174,2107,7400,56099.0,0.0,4386
78175,9389,11567,56100.0,0.0,6183
78176,506,12804,56100.0,0.0,1081
78177,389,7825,56100.0,0.0,4840
78178,9129,1930,56100.0,0.0,747
78179,506,14807,56100.0,0.0,1081
78180,9129,9639,56101.0,0.0,4249
78181,11336,12455,56101.0,0.0,2662
78182,8336,5782,56102.0,0.0,7241
78183,2916,12391,56102.0,0.0,2540
78184,1046,12710,56103.0,0.0,6762
78185,2916,7663,56103.0,0.0,4430
78186,5086,245,56103.0,0.0,5216
78187,2758,13518,56103.0,0.0,6564
78188,5302,5138,56104.0,0.0,7093
78189,506,10403,56104.0,0.0,2549
78190,9129,1272,56104.0,0.0,7088
78191,11735,7626,56104.0,0.0,1285
78192,2916,13500,56105.0,0.0,3977
78193,4391,8167,56105.0,0.0,3961
78194,2216,3930,56105.0,0.0,931
78195,1046,6293,56105.0,0.0,776
78196,171,679,56105.0,0.0,2296
78197,4081,4081,56105.0,0.0,3280
78198,2168,15465,56106.0,0.0,3981
78199,2916,14648,56106.0,0.0,2160
78200,2099,12567,56107.0,0.0,2338
78201,506,1326,56107.0,0.0,3439
78202,9129,1272,56107.0,0.0,743
78203,9129,1633,56107.0,0.0,743
78204,4362,14299,56108.0,0.0,3027
78205,9109,15574,56108.0,0.0,1674
78206,1170,7048,56109.0,0.0,1365
78207,459,31,56109.0,0.0,4110
78208,9129,8727,56109.0,0.0,743
78209,5086,8311,56110.0,0.0,766
78210,459,751,56110.0,0.0,4500
78211,404,8811,56110.0,0.0,3474
78212,1046,12710,56110.0,0.0,1636
78213,9129,10540,56110.0,0.0,743
78214,9129,15255,56110.0,0.0,743
78215,1449,2354,56111.0,0.0,3074
78216,9019,3431,56111.0,0.0,3573
78217,4362,12414,56112.0,0.0,3027
78218,4148,5782,56113.0,0.0,4860
78219,11336,3930,56115.0,0.0,4506
78220,389,10015,56116.0,0.0,4840
78221,9129,3159,56117.0,0.0,737
78222,3548,14827,56117.0,0.0,5954
78223,9389,11567,56120.0,0.0,5049
78224,2107,3302,56121.0,0.0,528
78225,9129,14738,56121.0,0.0,7088
78226,9129,8763,56121.0,0.0,7088
78227,2916,15052,56121.0,0.0,3957
78228,995,335,56122.0,0.0,534
78229,2107,6227,56122.0,0.0,528
78230,128,10391,56122.0,0.0,1641
78231,9129,14933,56122.0,0.0,7088
78232,13466,13276,56122.0,0.0,5096
78233,9129,15043,56122.0,0.0,743
78234,7236,7236,56123.0,0.0,223
78235,9129,977,56123.0,0.0,743
78236,5086,9498,56123.0,0.0,5216
78237,701,1470,56124.0,0.0,4760
78238,2916,13500,56125.0,0.0,821
78239,12853,9954,56125.0,0.0,490
78240,2916,6968,56125.0,0.0,91
78241,2027,1703,56126.0,0.0,6264
78242,9129,13487,56126.0,0.0,4249
78243,128,11552,56128.0,0.0,710
78244,2107,7133,56129.0,0.0,4386
78245,1046,7491,56129.0,0.0,2725
78246,1046,7491,56129.0,0.0,1636
78247,2109,11931,56129.0,0.0,1882
78248,2107,3517,56130.0,0.0,528
78249,14518,14865,56131.0,0.0,6936
78250,7960,9952,56131.0,0.0,5794
78251,2916,13885,56131.0,0.0,821
78252,171,3847,56131.0,0.0,2951
78253,506,12804,56131.0,0.0,2106
78254,506,4301,56132.0,0.0,2548
78255,459,5605,56133.0,0.0,4500
78256,506,4301,56133.0,0.0,1081
78257,204,3820,56133.0,0.0,4107
78258,2099,10916,56133.0,0.0,2338
78259,10681,843,56134.0,0.0,1309
78260,459,329,56134.0,0.0,4500
78261,1046,7491,56135.0,0.0,827
78262,582,14396,56135.0,0.0,598
78263,9129,11801,56135.0,0.0,3786
78264,506,13822,56135.0,0.0,545
78265,995,6731,56136.0,0.0,6699
78266,10681,9371,56136.0,0.0,1309
78267,2107,9105,56136.0,0.0,4386
78268,13372,6523,56137.0,0.0,777
78269,4362,11766,56137.0,0.0,7087
78270,2107,9985,56138.0,0.0,4386
78271,9129,5712,56138.0,0.0,743
78272,9129,5650,56138.0,0.0,4249
78273,6080,3429,56139.0,0.0,5004
78274,1046,7491,56139.0,0.0,176
78275,14518,9954,56139.0,0.0,4343
78276,1046,7491,56139.0,0.0,1635
78277,3198,11049,56140.0,0.0,3040
78278,9129,990,56140.0,0.0,4249
78279,9129,977,56140.0,0.0,4249
78280,9129,5903,56141.0,0.0,3786
78281,9129,1384,56141.0,0.0,737
78282,13372,6523,56142.0,0.0,6681
78283,2107,8763,56142.0,0.0,4386
78284,8813,3431,56142.0,0.0,988
78285,6945,13496,56142.0,0.0,3959
78286,1046,7491,56143.0,0.0,830
78287,442,6501,56143.0,0.0,1702
78288,5086,898,56143.0,0.0,5216
78289,7127,5367,56143.0,0.0,3788
78290,9129,9182,56144.0,0.0,743
78291,11336,5386,56144.0,0.0,4506
78292,9129,14738,56144.0,0.0,4249
78293,2107,8202,56144.0,0.0,4386
78294,12881,7781,56144.0,0.0,1197
78295,4362,4296,56145.0,0.0,1268
78296,578,2127,56145.0,0.0,4246
78297,506,12540,56145.0,0.0,3439
78298,5086,2723,56145.0,0.0,5216
78299,389,2354,56145.0,0.0,618
78300,1046,7491,56146.0,0.0,6762
78301,3548,977,56146.0,0.0,5954
78302,2916,10370,56146.0,0.0,91
78303,2916,537,56147.0,0.0,821
78304,459,8832,56147.0,0.0,4500
78305,13326,14278,56147.0,0.0,1437
78306,9129,1737,56148.0,0.0,3786
78307,2916,977,56148.0,0.0,821
78308,1046,6293,56149.0,0.0,1636
78309,5302,3431,56149.0,0.0,2179
78310,506,5251,56149.0,0.0,2549
78311,9129,753,56150.0,0.0,3786
78312,1670,2220,56150.0,0.0,6057
78313,527,1703,56150.0,0.0,3080
78314,9129,9339,56150.0,0.0,4431
78315,204,11936,56151.0,0.0,4107
78316,156,268,56151.0,0.0,2742
78317,9129,3112,56151.0,0.0,7088
78318,2107,3820,56152.0,0.0,4427
78319,459,9498,56152.0,0.0,4500
78320,532,9915,56153.0,0.0,4503
78321,981,981,56154.0,0.0,2156
78322,13372,6523,56154.0,0.0,5653
78323,14903,14903,56154.0,0.0,2645
78324,506,12892,56154.0,0.0,2549
78325,10681,773,56155.0,0.0,1309
78326,10681,1217,56155.0,0.0,170
78327,1046,7491,56156.0,0.0,4457
78328,9129,8980,56156.0,0.0,7088
78329,10681,2965,56156.0,0.0,1309
78330,2107,7658,56156.0,0.0,531
78331,2099,11145,56157.0,0.0,4439
78332,1046,7491,56157.0,0.0,776
78333,9129,12794,56158.0,0.0,743
78334,4316,1285,56158.0,0.0,1110
78335,4788,1703,56158.0,0.0,6593
78336,9129,10085,56158.0,0.0,4249
78337,800,13407,56158.0,0.0,788
78338,647,5728,56158.0,0.0,6115
78339,9129,5712,56159.0,0.0,4249
78340,3,5204,56160.0,0.0,1722
78341,15000,15000,56161.0,0.0,1277
78342,6080,8806,56161.0,0.0,285
78343,5851,5506,56161.0,0.0,3954
78344,5744,3431,56161.0,0.0,6806
78345,9129,8202,56161.0,0.0,3786
78346,9129,2397,56162.0,0.0,7088
78347,9129,5712,56162.0,0.0,3786
78348,14745,14745,56163.0,0.0,1720
78349,2916,14816,56163.0,0.0,3130
78350,3548,14989,56163.0,0.0,4762
78351,9129,13735,56163.0,0.0,737
78352,10681,924,56164.0,0.0,3397
78353,1449,1703,56164.0,0.0,4029
78354,506,12804,56164.0,0.0,3448
78355,506,13735,56164.0,0.0,2548
78356,9129,9831,56164.0,0.0,4249
78357,7019,11034,56165.0,0.0,151
78358,800,14822,56165.0,0.0,926
78359,506,12804,56165.0,0.0,3439
78360,156,268,56165.0,0.0,2559
78361,506,12804,56165.0,0.0,561
78362,2107,5573,56165.0,0.0,4386
78363,12707,13231,56166.0,0.0,2949
78364,9129,12717,56166.0,0.0,4249
78365,2916,14822,56166.0,0.0,1879
78366,2916,12956,56167.0,0.0,3137
78367,13372,3431,56167.0,0.0,6820
78368,2916,14827,56167.0,0.0,821
78369,9129,14822,56167.0,0.0,3786
78370,2099,5903,56168.0,0.0,4439
78371,6547,6245,56169.0,0.0,780
78372,10681,688,56169.0,0.0,1309
78373,3548,14371,56170.0,0.0,4762
78374,8450,898,56170.0,0.0,5497
78375,701,1470,56171.0,0.0,2321
78376,9129,11984,56171.0,0.0,3786
78377,1740,9805,56171.0,0.0,5744
78378,2725,12447,56171.0,0.0,3612
78379,2107,4152,56172.0,0.0,528
78380,128,11552,56173.0,0.0,708
78381,2916,15145,56173.0,0.0,3136
78382,506,12804,56173.0,0.0,2240
78383,156,268,56174.0,0.0,937
78384,995,6227,56174.0,0.0,6699
78385,9129,12794,56174.0,0.0,4249
78386,7236,7236,56175.0,0.0,222
78387,7236,7236,56176.0,0.0,1603
78388,506,12804,56176.0,0.0,674
78389,9129,5541,56176.0,0.0,7088
78390,9129,11961,56176.0,0.0,737
78391,506,12804,56176.0,0.0,1249
78392,3198,10184,56176.0,0.0,37
78393,3576,10904,56176.0,0.0,6480
78394,7833,2276,56177.0,0.0,4585
78395,2916,9042,56177.0,0.0,821
78396,9129,13161,56177.0,0.0,743
78397,9129,7616,56177.0,0.0,4249
78398,4086,4788,56177.0,0.0,7021
78399,9019,3431,56177.0,0.0,7172
78400,1547,3431,56177.0,0.0,7120
78401,8813,3431,56177.0,0.0,3228
78402,7833,2276,56178.0,0.0,1136
78403,1447,2496,56178.0,0.0,4309
78404,800,8167,56178.0,0.0,4371
78405,9129,2331,56178.0,0.0,743
78406,2099,3377,56178.0,0.0,4439
78407,7236,7236,56179.0,0.0,3265
78408,9129,6072,56179.0,0.0,743
78409,506,12540,56179.0,0.0,2548
78410,9129,8075,56179.0,0.0,3786
78411,9129,6292,56180.0,0.0,7088
78412,800,11585,56180.0,0.0,4371
78413,9129,753,56181.0,0.0,4249
78414,506,12804,56181.0,0.0,1248
78415,459,9929,56182.0,0.0,6350
78416,10681,898,56182.0,0.0,5214
78417,506,12540,56182.0,0.0,1081
78418,1164,2030,56182.0,0.0,291
78419,2107,12871,56182.0,0.0,528
78420,10681,3756,56183.0,0.0,4376
78421,647,14307,56183.0,0.0,6973
78422,2916,15145,56184.0,0.0,3134
78423,2916,13119,56184.0,0.0,7145
78424,2419,2408,56184.0,0.0,3515
78425,2107,5782,56185.0,0.0,753
78426,506,12804,56185.0,0.0,3446
78427,701,1470,56185.0,0.0,2322
78428,8372,1217,56185.0,0.0,884
78429,1046,7491,56185.0,0.0,826
78430,2916,15043,56186.0,0.0,821
78431,1046,7491,56186.0,0.0,2778
78432,506,12804,56187.0,0.0,2548
78433,506,12804,56188.0,0.0,7066
78434,1449,4868,56188.0,0.0,4247
78435,1447,4125,56188.0,0.0,969
78436,2107,8980,56188.0,0.0,4386
78437,2107,11830,56189.0,0.0,528
78438,506,12804,56190.0,0.0,718
78439,2107,11086,56190.0,0.0,753
78440,9129,11830,56190.0,0.0,3786
78441,3,5204,56190.0,0.0,4848
78442,3548,13885,56190.0,0.0,5954
78443,4148,12511,56192.0,0.0,6512
78444,506,14433,56192.0,0.0,2106
78445,9129,6774,56194.0,0.0,4249
78446,9129,13536,56194.0,0.0,7088
78447,128,11552,56195.0,0.0,2636
78448,365,5413,56195.0,0.0,3030
78449,1240,13339,56196.0,0.0,1209
78450,10681,773,56196.0,0.0,3397
78451,506,14371,56196.0,0.0,6065
78452,459,5367,56196.0,0.0,6664
78453,2107,11768,56198.0,0.0,4386
78454,459,224,56198.0,0.0,4110
78455,2916,15548,56199.0,0.0,1879
78456,506,12804,56199.0,0.0,4262
78457,9129,13161,56199.0,0.0,4249
78458,9129,8783,56199.0,0.0,7088
78459,2916,6591,56199.0,0.0,3977
78460,9129,14371,56200.0,0.0,6912
78461,9129,13397,56200.0,0.0,4249
78462,4362,12871,56200.0,0.0,7087
78463,9129,14278,56200.0,0.0,737
78464,11020,2072,56200.0,0.0,4426
78465,9129,5173,56201.0,0.0,737
78466,9129,5541,56202.0,0.0,743
78467,800,7939,56202.0,0.0,4371
78468,9129,7616,56202.0,0.0,3786
78469,6547,5904,56203.0,0.0,780
78470,2099,599,56204.0,0.0,2338
78471,995,11435,56205.0,0.0,6699
78472,506,6919,56205.0,0.0,1081
78473,1046,7491,56206.0,0.0,828
78474,459,1179,56206.0,0.0,6350
78475,7236,7236,56207.0,0.0,1604
78476,506,5571,56207.0,0.0,2548
78477,2099,14542,56207.0,0.0,4439
78478,2107,8958,56207.0,0.0,4386
78479,9129,7416,56207.0,0.0,7088
78480,2916,13735,56207.0,0.0,3977
78481,1449,80,56207.0,0.0,2164
78482,4362,10133,56208.0,0.0,7087
78483,5302,7519,56208.0,0.0,2179
78484,128,11552,56208.0,0.0,2635
78485,582,623,56208.0,0.0,598
78486,8372,12214,56209.0,0.0,2113
78487,9129,10088,56209.0,0.0,4249
78488,7236,7236,56209.0,0.0,5429
78489,2770,7179,56210.0,0.0,2167
78490,1240,2030,56210.0,0.0,6013
78491,506,6352,56210.0,0.0,1081
78492,459,6769,56211.0,0.0,6664
78493,8106,5232,56211.0,0.0,4972
78494,9129,2777,56211.0,0.0,743
78495,11258,12447,56211.0,0.0,1785
78496,6547,12452,56211.0,0.0,780
78497,7236,7236,56211.0,0.0,1721
78498,800,1478,56212.0,0.0,6635
78499,4362,12061,56213.0,0.0,7087
78500,506,12804,56213.0,0.0,3565
78501,2916,3454,56213.0,0.0,821
78502,2107,11830,56214.0,0.0,4386
78503,11020,2072,56214.0,0.0,4426
78504,9129,8202,56214.0,0.0,4249
78505,2107,9929,56214.0,0.0,4427
78506,2107,12315,56215.0,0.0,528
78507,2107,4494,56215.0,0.0,4386
78508,2107,7179,56216.0,0.0,4427
78509,2916,718,56217.0,0.0,97
78510,701,10391,56218.0,0.0,2474
78511,9129,14371,56218.0,0.0,4431
78512,459,2499,56218.0,0.0,4110
78513,506,10032,56218.0,0.0,545
78514,12959,12291,56219.0,0.0,750
78515,9129,14371,56219.0,0.0,747
78516,2099,12385,56219.0,0.0,4439
78517,14446,3112,56220.0,0.0,2554
78518,11020,2072,56220.0,0.0,4426
78519,2916,506,56221.0,0.0,3977
78520,2393,3011,56221.0,0.0,2550
78521,9129,7416,56221.0,0.0,746
78522,3198,5728,56221.0,0.0,535
78523,11020,2072,56222.0,0.0,4426
78524,2107,7286,56222.0,0.0,4386
78525,2916,5615,56222.0,0.0,821
78526,506,13216,56222.0,0.0,2549
78527,459,2220,56223.0,0.0,4500
78528,506,12540,56223.0,0.0,3448
78529,459,10465,56223.0,0.0,4500
78530,2107,10319,56223.0,0.0,4386
78531,2099,12893,56223.0,0.0,4439
78532,506,12804,56224.0,0.0,3447
78533,9129,7416,56225.0,0.0,4249
78534,9129,5541,56225.0,0.0,3786
78535,10681,7191,56226.0,0.0,1309
78536,2107,11901,56227.0,0.0,753
78537,12853,13835,56227.0,0.0,1476
78538,9129,7416,56227.0,0.0,747
78539,800,38,56227.0,0.0,4371
78540,1449,7819,56228.0,0.0,2164
78541,2107,1384,56228.0,0.0,531
78542,12345,14788,56230.0,0.0,7101
78543,9129,12717,56230.0,0.0,747
78544,9129,7416,56231.0,0.0,4239
78545,10681,12724,56231.0,0.0,1309
